User ID,Name,Rank,Elo,Tier,Avatar,ended_time,axie_1,axie_2,axie_3,vstar,axie_1_rune,axie_2_rune,axie_3_rune,axie_1_eyes_charm,axie_1_mouth_charm,axie_1_ears_charm,axie_1_horn_charm,axie_1_back_charm,axie_1_tail_charm,axie_2_eyes_charm,axie_2_mouth_charm,axie_2_ears_charm,axie_2_horn_charm,axie_2_back_charm,axie_2_tail_charm,axie_3_eyes_charm,axie_3_mouth_charm,axie_3_ears_charm,axie_3_horn_charm,axie_3_back_charm,axie_3_tail_charm,Axie 1 Eyes Part ID,Axie 1 Ears Part ID,Axie 1 Horn Part ID,Axie 1 Back Part ID,Axie 1 Mouth Part ID,Axie 1 Tail Part ID,Axie 1 Class,Axie 2 Eyes Part ID,Axie 2 Ears Part ID,Axie 2 Horn Part ID,Axie 2 Back Part ID,Axie 2 Mouth Part ID,Axie 2 Tail Part ID,Axie 2 Class,Axie 3 Eyes Part ID,Axie 3 Ears Part ID,Axie 3 Horn Part ID,Axie 3 Back Part ID,Axie 3 Mouth Part ID,Axie 3 Tail Part ID,Axie 3 Class,Comp
1ec9eb6f-45ef-6266-a60c-f744c6239e65,Pong,694,Wolf,3,ice_cream_2023;s8_swamp_reed,2024-07-31 15:46:01,12010308,12004478,12012718,790,rune_plant_4012_s9_nft,rune_plant_4010_s9_nondec,rune_reptile_3010_s9_nondec,,ecard_neutral_3012_s9,ecard_reptile_3012_s9,ecard_plant_3012_s9_nondec,ecard_neutral_2010_s9_nondec,,,ecard_neutral_4015_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_reptile_2011_s9,,ecard_neutral_3015_s9_nondec,ecard_neutral_2015_s9_nft,ecard_neutral_2018_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2010_s9_nondec,Gecko,Silence Whisper,Friezard,Strawberry Shortcake,Green Thorns,Cottontail,Plant,Gecko,Silence Whisper,Rosa,Watermelon,Green Thorns,Grass Snake,Plant,Gecko,Silence Whisper,Rosa,Watermelon,Green Thorns,Grass Snake,Reptile,Poison
1ed0cf82-85d9-6826-9c0f-4c1744b657aa,B. CHIEF,695,Wolf,3,red_envelope_lunar23;wood_s1,2024-07-31 22:11:22,11578437,8344439,2635399,790,rune_neutral_3012_s9_nondec,rune_aquatic_3010_s9_nondec,rune_aquatic_4012_s9_nondec,ecard_neutral_2018_s9_nondec,,,ecard_aquatic_4012_s9_nondec,ecard_aquatic_4012_s9_nft,ecard_neutral_2015_s9_nondec,ecard_aquatic_3012_s9_nft,ecard_neutral_2018_s9_nondec,ecard_neutral_3015_s9_nondec,,ecard_aquatic_2011_s9_nondec,ecard_aquatic_4011_s9_nondec,ecard_neutral_2018_s9,ecard_neutral_3017_s9,ecard_neutral_3015_s9_nondec,ecard_aquatic_4012_s9,ecard_aquatic_2011_s9,,Gero,Risky Fish,Inkling,Oranda,Goldfish,Snake Jar,Aquatic,Sleepless,Square Teeth,Lotus,Clamshell,Goldfish,Koi,Aquatic,Gero,Razor Bite,Lotus,Anemone,Anemone,Nimo,Aquatic,Aquatic Aggro
1ec9eb6f-57db-63bc-a60c-229a1cdfffd0,Malystryx,696,Wolf,3,s2_top1k;latam_1,2024-07-31 20:30:52,11668878,11927805,12020546,790,rune_bird_3011_s9_nondec,rune_bird_4010_s9_nondec,rune_bug_3012_s9_nondec,ecard_neutral_3017_s9_nondec,ecard_bird_2012_s9,ecard_neutral_3015_s9_nondec,,ecard_bird_3013_s9_nondec,ecard_neutral_3015_s9_nondec,,,ecard_neutral_3015_s9_nondec,ecard_neutral_3012_s9_nondec,ecard_bird_3012_s9,ecard_neutral_3015_s9_nondec,,,ecard_neutral_3015_s9_nondec,ecard_neutral_3012_s9_nondec,ecard_bird_3013_s9_nondec,ecard_neutral_2017_s9,Kotaro?,Earwing,Tri Feather,Doubletalk,Wing Horn,Granma's Fan,Bird,Kotaro?,Doubletalk,Earwing,Wing Horn,Tri Feather,Granma's Fan,Bird,Kotaro?,Kotaro,Earwing,Wing Horn,Tri Feather,Cottontail,Bug,Feather
1ec9eb6f-4545-6e8d-a60c-2c245a46801a,A.X.S. | ( •̀_•́ )╭∩╮,697,Wolf,3,machito_20000_s9;s9_swamp_reed,2024-07-31 17:40:09,11885523,11672404,11916680,790,rune_beast_4012_s9_nondec,rune_bird_4010_s9_nft,rune_dawn_4012_s9_nft,ecard_neutral_3015_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_neutral_4014_s9_nondec,,ecard_bird_4012_s9_nondec,,,ecard_neutral_2010_s9,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9_nft,ecard_bird_3012_s9_nft,ecard_neutral_3015_s9_nft,ecard_neutral_2010_s9,ecard_neutral_2010_s9,ecard_neutral_1010_s9,ecard_bird_4010_s9_nondec,ecard_neutral_3015_s9_nft,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Beast,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bird,Little Peas,Confident,Innocent Lamb,Wing Horn,Tri Feather,Cottontail,Dawn,Feather
1ecdec55-510f-646d-a837-c8c0d1a64246,Roman | MizTaH Tv | YGG,698,Wolf,3,s6_light_halloween_venoki;iron_s2,2024-07-31 19:44:04,11990322,11840650,12000525,790,rune_bug_3012_s9_nondec,rune_dusk_4010_s9_nondec,rune_neutral_4011_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_1001,ecard_neutral_2018_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2018_s9_nondec,,ecard_neutral_2018_s9_nondec,ecard_plant_0001,ecard_neutral_2017_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_2018_s9_nondec,,ecard_neutral_2018_s9_nondec,Neo,Inkling,Raven,Doubletalk,Parasite,Tadpole,Bug,Neo,Inkling,Raven,Doubletalk,Shoal Star,Cottontail,Dusk,Neo,Inkling,Raven,Doubletalk,Oranda,Tadpole,Aquatic,Jinx
1ec9eb6f-5d00-6d10-a60c-f7fd56b89443,Pat,699,Wolf,3,11;puffy_postseason_6,2024-07-31 20:41:04,12008130,12017829,12021288,790,rune_plant_4012_s9_nondec,rune_reptile_3010_s9_nft,rune_plant_3010_s9_nondec,,ecard_plant_2011_s9,ecard_plant_3012_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,ecard_plant_2011_s9,,ecard_neutral_2014_s9,ecard_neutral_2015_s9,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,ecard_reptile_2013_s9,,ecard_plant_2012_s9,ecard_neutral_3012_s9,ecard_plant_2011_s9,ecard_reptile_3012_s9,ecard_neutral_2017_s9,Gecko,Silence Whisper,Rosa,Watermelon,Green Thorns,Potato Leaf,Plant,Gecko,Silence Whisper,Rosa,Watermelon,Green Thorns,Grass Snake,Reptile,Gecko,Silence Whisper,Friezard,Strawberry Shortcake,Green Thorns,Cottontail,Plant,Poison
1ef089aa-0c08-6671-a9ed-4a2f25bcae1f,Yo Pantro,700,Wolf,3,1;0,2024-07-31 23:36:25,12015342,12012089,12015363,790,rune_mech_4011_s9_nondec,rune_beast_4010_s9_nondec,rune_bug_3012_s9,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2010_s9,ecard_neutral_1002,,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_2013_s9_nondec,,,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_1001,ecard_neutral_1002,ecard_neutral_1001,Puppy,Confident,Zen,Imp,Ronin,Shiba,Mech,Puppy,Confident,Zen,Imp,Ronin,Shiba,Beast,Puppy,Confident,Zen,Imp,Ronin,Shiba,Bug,Rage
1ec9eb7e-6caa-677b-a60c-2e709f31bbe7,simongut1911,701,Wolf,3,ragnarok_poring;s8_swamp_reed,2024-07-31 19:49:56,11980978,8457872,12020627,790,rune_neutral_3012_s9_nondec,rune_aquatic_3010_s9_nondec,rune_aquatic_4012_s9,ecard_plant_3010_s9,ecard_plant_2011_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_plant_2011_s9_nondec,ecard_plant_2011_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_3017_s9_nondec,,ecard_neutral_2020_s9_nondec,ecard_neutral_2015_s9_nondec,,ecard_aquatic_4011_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_3015_s9_nft,,ecard_neutral_2015_s9_nondec,,ecard_aquatic_4011_s9_nondec,Cucumber Slice,Silence Whisper,Innocent Lamb,Beech,Bidens,Cattail,Plant,Telescope,Cute Bunny,Bubblemaker,Cuckoo,Blue Moon,Koi,Aquatic,Telescope,Toothless Bite,Inkling,Cuckoo,Goldfish,Koi,Aquatic,Aquatic Aggro
1edd1ada-f4ff-6f1a-a574-d6e800002b25,Ricky #25764438,702,Wolf,3,0;0,2024-07-31 20:27:24,12018687,12009756,12029514,790,rune_mech_4011_s9_nondec,rune_beast_4010_s9_nft,rune_aquatic_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_3013_s9_nondec,ecard_beast_2011_s9_nondec,ecard_beast_2011_s9_nondec,ecard_beast_2011_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,ecard_neutral_2011_s9_nondec,Puppy,Confident,Zen,Imp,Ronin,Shiba,Mech,Puppy,Confident,Zen,Imp,Ronin,Shiba,Beast,Puppy,Confident,Zen,Imp,Ronin,Shiba,Aquatic,Rage
1ec9eb7e-37f2-693b-a60c-4c5bcec21171,Keith | BTS,703,Wolf,3,11;s8_lilly_pad,2024-07-31 13:35:08,12038815,11951493,502794,790,rune_neutral_4011_s9_nondec,rune_plant_4011_s9_nft,rune_bird_4012_s9_nondec,ecard_reptile_2011_s9_nondec,ecard_neutral_1010_s9,ecard_neutral_3016_s9,ecard_plant_bard_1,ecard_plant_4012_s9_nondec,ecard_neutral_1001,ecard_neutral_2015_s9_nondec,ecard_plant_2012_s9,ecard_neutral_2015_s9,ecard_plant_3011_s9,ecard_plant_4010_s9_nondec,,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,,ecard_bird_4010_s9_nondec,ecard_neutral_2025_s9_nondec,Gecko,Silence Whisper,Hollow,Rose Bud,Turnip,Nimo,Plant,Cucumber Slice,Innocent Lamb,Bidens,Silence Whisper,Rose Bud,Cattail,Plant,Lucas,Peace Maker,Early Bird,Cuckoo,Cupid,Hare,Bird,Healing
1ec9eb7b-2ef2-61b4-a60c-930aa55a1112,Chupada Jinx,704,Wolf,3,7;0,2024-07-31 21:31:28,11485426,12028934,11977450,790,rune_bird_3011_s9_nft,rune_bird_4010_s9_nft,rune_mech_4012_s9_nft,ecard_reptile_2011_s9,ecard_bird_2011_s9,ecard_bird_3012_s9_nft,,ecard_bird_4012_s9_nft,ecard_bird_4012_s9_nft,ecard_neutral_2010_s9_nft,,ecard_bird_3012_s9_nft,ecard_bird_2012_s9,ecard_bird_4012_s9_nft,ecard_bird_3013_s9,,ecard_neutral_2010_s9_nft,ecard_bird_4012_s9_nft,,ecard_neutral_2025_s9,ecard_bird_3013_s9_nft,Gecko,Peace Maker,Pink Cheek,Eggshell,Tri Feather,Granma's Fan,Bird,Lucas,Square Teeth,Pink Cheek,Wing Horn,Tri Feather,Feather Fan,Bird,Lucas,Pink Cheek,Tri Feather,Hungry Bird,Anemone,Feather Fan,Mech,Feather
1ec9eb73-bfae-6073-a60c-fd54f8c2da30,let me win pls,705,Wolf,3,7;bronze_s1,2024-07-31 23:07:26,11999713,11973917,11912368,790,rune_neutral_3011_s9_nondec,rune_dawn_4011_s9_nft,rune_aquatic_4012_s9_nondec,ecard_aquatic_3013_s9_nondec,,,ecard_neutral_3015_s9,ecard_neutral_4013_s9_nondec,ecard_neutral_2015_s9,ecard_aquatic_3013_s9,,ecard_aquatic_3013_s9_nondec,ecard_neutral_2010_s9_nft,ecard_neutral_4011_s9_nft,,ecard_aquatic_3013_s9_nondec,ecard_neutral_2010_s9_nft,ecard_neutral_2010_s9_nondec,ecard_neutral_3015_s9,ecard_neutral_4013_s9_nondec,,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo,Bird,Gero,Nimo,Sandal,Square Teeth,Babylonia,Nimo,Dawn,Sleepless,Nimo,Sandal,Square Teeth,Babylonia,Nimo,Aquatic,Sandal
1ed1879c-a9d9-6352-85b1-2efa5b61b11c,Sr. CitizeN | SF,706,Wolf,3,machito_20000_s9;bronze_s4,2024-08-01 00:22:21,11693936,11898225,11719794,790,rune_mech_4011_s9_nondec,rune_bird_4010_s9_nondec,rune_bird_3012_s9_nondec,,ecard_reptile_2011_s9,,ecard_neutral_3012_s9_nondec,ecard_bird_3012_s9,ecard_bird_4010_s9_nondec,,ecard_neutral_2010_s9_nondec,,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_bird_2012_s9,ecard_bird_3012_s9_nondec,ecard_bird_3012_s9_nondec,Robin,Kotaro,Belieber,Wing Horn,Tri Feather,Granma's Fan,Mech,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bird,Kotaro?,Belieber,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bird,Feather
1ed90392-1be3-60d2-ae6e-fea34ef2b702,bonematch,707,Wolf,3,s6_light_halloween_venoki;iron_s4,2024-07-31 23:29:46,11797521,5753590,11874756,790,rune_mech_4010_s9_nondec,rune_neutral_4011_s9_nondec,rune_dawn_3010_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_neutral_2020_s9_nondec,ecard_neutral_2020_s9_nondec,ecard_neutral_2020_s9_nondec,ecard_neutral_2020_s9_nondec,,,ecard_bug_4012_s9_nondec,ecard_neutral_2025_s9_nondec,ecard_neutral_2020_s9_nondec,ecard_neutral_2020_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_neutral_1010_s9,ecard_neutral_2017_s9,ecard_reptile_2012_s9,ecard_neutral_2017_s9,Tricky,Silence Whisper,Lotus,Scaly Spoon,Indian Star,Ant,Mech,Confused,Serious,Tassels,Leaf Bug,Pumpkin,Pupae,Plant,Neo,Silence Whisper,Innocent Lamb,Scaly Spoon,Indian Star,Twin Tail,Dawn,Sustain
1ec9eb6f-5248-6f54-a60c-c3a9d584bec7,bukobeybe,708,Wolf,3,ragnarok_drops;s8_swamp_reed,2024-07-31 13:39:58,12007493,100934,25,790,rune_plant_2012_s9_nondec,rune_plant_4010_s9_nft,rune_plant_4012_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_plant_2011_s9_nondec,ecard_plant_mit_1,ecard_neutral_3015_s9_nondec,ecard_plant_3010_s9_nondec,ecard_neutral_3015_s9_nondec,ecard_plant_mit_1,ecard_plant_3010_s9_nondec,ecard_plant_3011_s9_nondec,,ecard_plant_3010_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_plant_2011_s9_nondec,ecard_neutral_1001,ecard_neutral_2018_s9_nondec,ecard_plant_3010_s9_nondec,Neo,Silence Whisper,Rosa,Watermelon,Green Thorns,Potato Leaf,Plant,Confused,Herbivore,Lotus,Strawberry Shortcake,Origami,Potato Leaf,Plant,Mavis,Bubblemaker,Tri Spikes,Catfish,Caterpillars,Tiny Dino,Aquatic,Mit Sleep
1ec9eb7e-6e34-64d8-a60c-4c34c5a2d004,AKS | Rhyzel,709,Wolf,3,ragnarok_poring;s8_swamp_reed,2024-07-31 18:37:46,12002327,11934965,12027596,790,rune_mech_4011_s9,rune_beast_4010_s9_nondec,rune_aquatic_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_neutral_1010_s9,ecard_beast_2013_s9_nondec,ecard_neutral_1011_s9,ecard_neutral_1002,ecard_neutral_1011_s9,ecard_beast_3012_s9_nondec,ecard_beast_3013_s9_nondec,ecard_beast_2013_s9_nondec,ecard_beast_2011_s9,ecard_beast_2011_s9,ecard_beast_4012_s9_nondec,ecard_beast_4012_s9_nondec,ecard_beast_3013_s9_nondec,ecard_neutral_1002,ecard_neutral_1010_s9,ecard_neutral_1010_s9,Puppy,Confident,Innocent Lamb,Imp,Ronin,Shiba,Mech,Little Peas,Zen,Ronin,Confident,Imp,Shiba,Beast,Puppy,Confident,Zen,Imp,Ronin,Shiba,Aquatic,Rage
1ec9eb7b-3fde-6072-a60c-b96c821a6bf5,Pixels,710,Wolf,3,puffy_vday23;puffy_postseason_6,2024-07-31 21:20:56,12006575,11676707,11863909,790,rune_neutral_4011_s9_nondec,rune_aquatic_3012_s9_nondec,rune_dusk_4012_s9_nondec,ecard_neutral_2017_s9_nondec,,ecard_aquatic_4010_s9_nft,ecard_bug_4011_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nft,,ecard_neutral_2020_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2025_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2017_s9,ecard_plant_0001,ecard_neutral_2020_s9,ecard_neutral_2018_s9_nondec,ecard_neutral_1001,ecard_neutral_2010_s9_nondec,ecard_neutral_2018_s9_nondec,Neo,Doubletalk,Inkling,Parasite,Raven,Tadpole,Bug,Tricky,Doubletalk,Inkling,Shoal Star,Raven,Cottontail,Aquatic,Papi,Inkling,Garish Worm,Doubletalk,Parasite,Tadpole,Dusk,Jinx
1ee4bf87-091c-64ba-8428-381ff252dc4d,Nawi,711,Wolf,3,cute_ena;ena_postseason_6,2024-08-01 00:05:20,12028904,12007366,11798646,790,rune_plant_4012_s9_nft,rune_reptile_4011_s9_nft,rune_reptile_3010_s9_nft,ecard_reptile_3010_s9_nft,ecard_neutral_1001,ecard_reptile_2011_s9,ecard_plant_3011_s9_nondec,ecard_reptile_4012_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_reptile_machito_1,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,,ecard_neutral_1001,ecard_reptile_2013_s9_nft,,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nondec,ecard_reptile_3013_s9,ecard_reptile_4011_s9_nondec,,Gecko,Razor Bite,Small Frill,Strawberry Shortcake,Green Thorns,Grass Snake,Plant,Gecko,Small Frill,Green Thorns,Tiny Turtle,Oranda,Gila,Reptile,Gecko,Tiny Turtle,Small Frill,Scaly Spoon,Green Thorns,Cottontail,Reptile,Poison
1ec9eb6f-6c15-69c9-a60c-fa86bead340b,Diego.soares BR,712,Wolf,3,ragnarok_poring;ena_postseason_6,2024-07-31 17:34:01,3445612,11999086,12028320,790,rune_bird_3011_s9_nondec,rune_bird_4010_s9_nft,rune_bird_4012_s9_nondec,ecard_bird_2011_s9_nft,ecard_reptile_2011_s9_nft,ecard_bird_2012_s9,ecard_bird_3013_s9_nft,ecard_neutral_3015_s9,ecard_bird_4012_s9_nft,ecard_reptile_2011_s9_nft,ecard_bird_momo_1,,ecard_neutral_4014_s9_nondec,ecard_bird_3012_s9,,ecard_beast_4011_s9_nondec,,ecard_neutral_2010_s9,ecard_neutral_2010_s9_nondec,ecard_bird_4012_s9_nondec,ecard_neutral_2018_s9_nondec,Mavis,Early Bird,Cupid,Kotaro,Kestrel,Granma's Fan,Bird,Scar,Puppy,Tri Feather,Hungry Bird,Wing Horn,Post Fight,Bird,Chubby,Nut Cracker,Earwing,Wing Horn,Tri Feather,Ranchu,Bird,Feather
1ec9eb6f-993a-6443-a60c-e90f3c0212a6,newbiebie,713,Wolf,3,olek_s8;s8_swamp_reed,2024-07-31 13:38:00,11768609,11995890,5258620,790,rune_neutral_4011_s9_nondec,rune_plant_4011_s9_nft,rune_bird_4012_s9_nft,ecard_neutral_2011_s9,ecard_neutral_2018_s9_nondec,ecard_plant_0001,ecard_reptile_4012_s9_nondec,ecard_plant_3012_s9_nft,,ecard_plant_3011_s9_nondec,ecard_neutral_3015_s9_nondec,,ecard_plant_4010_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_2018_s9_nondec,ecard_bird_3010_s9,ecard_neutral_2018_s9_nondec,ecard_neutral_3017_s9_nondec,ecard_aquatic_3010_s9_nft,ecard_neutral_2018_s9,ecard_bird_2011_s9_nft,Topaz,Lotus,Shiitake,Square Teeth,Bumpy,Nimo,Bug,Cucumber Slice,Innocent Lamb,Pumpkin,Silence Whisper,Strawberry Shortcake,Yam,Plant,Mavis,Peace Maker,Early Bird,Oranda,Pigeon Post,Post Fight,Bird,Healing
1ec9eb6f-505e-6b8b-a60c-3453d163d981,Bomber men,714,Wolf,3,2;ena_postseason_6,2024-07-31 18:54:18,11945584,11943631,11958206,790,rune_neutral_3011_s9,rune_aquatic_4012_s9_nondec,rune_mech_4011_s9_nondec,ecard_neutral_3010_s9_nondec,ecard_neutral_2014_s9_nondec,ecard_neutral_2017_s9_nondec,ecard_neutral_1011_s9,ecard_neutral_3012_s9_nondec,ecard_neutral_1010_s9,ecard_neutral_3010_s9_nondec,,ecard_neutral_2020_s9,ecard_neutral_2018_s9_nondec,ecard_neutral_3012_s9_nondec,,ecard_neutral_3010_s9_nondec,ecard_neutral_1011_s9,ecard_neutral_2017_s9_nondec,ecard_aquatic_2011_s9,ecard_neutral_3012_s9_nondec,ecard_neutral_1010_s9,Sleepless,Nimo,Sandal,Silence Whisper,Babylonia,Nimo,Dawn,Sleepless,Nimo,Sandal,Piranha,Oranda,Nimo,Aquatic,Sleepless,Nimo,Sandal,Lam,Babylonia,Nimo,Mech,Sandal
1ec9eb6f-4098-6e37-a60c-4c62130fdc5c,Ma††heu5 | Axiemu$,715,Wolf,3,machito_20000_s9;s9_swamp_reed,2024-07-31 21:30:42,11944885,806980,11826312,790,rune_reptile_4012_s9_nondec,rune_aquatic_3010_s9_nondec,rune_bird_4012_s9_nondec,,ecard_neutral_2025_s9_nondec,ecard_neutral_2025_s9_nondec,,ecard_neutral_2025_s9_nondec,,,ecard_aquatic_4012_s9_nondec,ecard_neutral_2025_s9_nondec,ecard_neutral_1011_s9,ecard_aquatic_2011_s9_nondec,ecard_aquatic_4011_s9_nondec,,ecard_aquatic_3013_s9_nondec,ecard_neutral_2025_s9_nondec,ecard_neutral_2011_s9,,ecard_neutral_3012_s9_nondec,Tricky,Catfish,Sidebarb,Scaly Spear,Sandal,Nut Cracker,Reptile,Telescope,Catfish,Sidebarb,Scaly Spear,Goldfish,Koi,Aquatic,Clear,Catfish,Sidebarb,Bamboo Shoot,Hero,Shiba,Bird,Spear
1eca4ea6-7a71-67b1-b5ce-fdb49de82912,dont touch my birdie,716,Wolf,3,shy;iron_s2,2024-07-31 22:58:34,11442920,1350838,3300357,790,rune_reptile_4012_s9_nondec,rune_plant_4011_s9_nft,rune_bird_4012_s9_nondec,,ecard_neutral_2018_s9,ecard_neutral_2025_s9,ecard_reptile_2011_s9,ecard_neutral_2012_s9,ecard_neutral_2015_s9,ecard_neutral_2017_s9,,ecard_plant_4011_s9_nondec,ecard_plant_4010_s9_nondec,ecard_plant_4011_s9_nft,,ecard_bird_2011_s9,ecard_bug_3011_s9,ecard_neutral_1010_s9,ecard_bird_3011_s9,ecard_bird_4012_s9_nft,ecard_neutral_2018_s9,Scar,Razor Bite,Pogona,Incisor,Tri Spikes,Tiny Dino,Reptile,Papi,Lotus,Turnip,Piranha,Rose Bud,Carrot,Plant,Mavis,Pink Cheek,Kingfisher,Square Teeth,Eggshell,Swallow,Bird,Healing
1ec9eb6f-75a5-6724-a60c-38549ced3f36,ManuFelipao,717,Wolf,3,s4_top20k;bronze_s1,2024-07-31 22:09:10,11624191,11938662,11764281,790,rune_mech_4010_s9_nft,rune_plant_4011_s9_nft,rune_dusk_4012_s9_nft,ecard_neutral_1001,ecard_neutral_3015_s9_nondec,ecard_bug_3010_s9_nft,ecard_bug_3010_s9,ecard_bug_4010_s9_nft,ecard_neutral_3015_s9_nondec,ecard_plant_3010_s9_nft,ecard_neutral_4015_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_plant_3011_s9_nft,ecard_plant_3010_s9_nft,ecard_neutral_2020_s9_nondec,ecard_neutral_2020_s9_nondec,,ecard_neutral_4015_s9_nondec,ecard_neutral_3017_s9,ecard_neutral_1001,Nerdy,Pincer,Leaf Bug,Leaf Bug,Snail Shell,Ant,Mech,Cucumber Slice,Silence Whisper,Innocent Lamb,Rose Bud,Bidens,Cattail,Plant,Topaz,Goda,Innocent Lamb,Bumpy,Timber,Nimo,Dusk,Healing
1ec9eb6f-5f8d-6535-a60c-5f2b4106a6f1,cbjr,718,Wolf,3,2;0,2024-07-31 21:18:37,11678301,11689655,11687863,790,rune_neutral_3011_s9,rune_neutral_4011_s9_nondec,rune_bird_3010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_2010_s9_nondec,,ecard_reptile_2011_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_2010_s9_nondec,ecard_neutral_3012_s9_nondec,ecard_neutral_3015_s9_nondec,,,ecard_neutral_3015_s9_nondec,ecard_neutral_4014_s9_nondec,ecard_neutral_2015_s9_nondec,ecard_neutral_3015_s9_nondec,Kotaro?,Innocent Lamb,Tri Feather,Goda,Wing Horn,Cottontail,Dawn,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bug,Kotaro?,Earwing,Tri Feather,Kotaro,Wing Horn,Granma's Fan,Bird,Feather
1ec9eb7a-f3a7-669b-a60c-7fc33c031d02,Jrarquero,719,Wolf,3,patrick23_hat;bronze_s3,2024-07-31 14:34:44,11478025,11884438,11673434,780,rune_dusk_3011_s9,rune_reptile_4011_s9_nondec,rune_neutral_4011_s9_nondec,ecard_reptile_3013_s9_nondec,ecard_neutral_2018_s9,ecard_reptile_4011_s9_nondec,,ecard_neutral_3015_s9_nondec,ecard_neutral_1001,ecard_neutral_4014_s9_nondec,,,ecard_neutral_2018_s9_nondec,ecard_reptile_4011_s9_nft,ecard_reptile_2013_s9,ecard_neutral_2020_s9,ecard_reptile_2011_s9,ecard_neutral_3015_s9_nondec,ecard_reptile_2011_s9,ecard_neutral_3015_s9_nondec,ecard_neutral_2010_s9_nondec,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Gila,Dusk,Chubby,Small Frill,Green Thorns,Razor Bite,Dual Blade,Grass Snake,Reptile,Gecko,Small Frill,Green Thorns,Tiny Turtle,Scaly Spoon,Cottontail,Reptile,Poison
